head,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
pa:17749,-0.052283082,-0.250599557,0.115044791,0.028430469,0.331179437,0.185196348,0.179560916,-0.391064358,0.261819737,-0.018871023,-0.002871435,0.292156249,-0.560326923,0.163556083,0.273995393,-0.145644249
pa:17750,-0.050712134,-0.255361021,0.20401096,0.048212944,0.248479204,0.195789466,0.077992404,-0.451713979,0.280483427,-0.019094205,0.000690572,0.286387422,-0.54685981,0.160340925,0.268608761,-0.141777998
pa:17751,-0.049679807,-0.247065896,0.223705838,0.099197844,0.320447585,0.191960481,0.172274906,-0.330620736,0.349641084,-0.018455665,-0.043767502,0.279023818,-0.533735615,0.156212325,0.261687821,-0.134036385
pa:17752,-0.049903297,-0.247632568,0.228959554,0.072537825,0.246342373,0.189716464,0.075387763,-0.438222566,0.310041337,-0.01939574,0.003622096,0.283994958,-0.539806077,0.158813366,0.266106014,-0.139683745
pa:17753,-0.048860242,-0.245056559,0.21613147,0.159190429,0.411251753,0.165812522,0.121592173,-0.341504361,0.255143352,-0.018248368,-0.086135116,0.224359608,-0.545624259,0.159212432,0.266725393,-0.14173702
pa:17754,-0.050664586,-0.244397214,0.101198197,0.029669395,0.304110764,0.203331552,0.095923493,-0.440806374,0.253893331,-0.0181186,-0.071939462,0.283125643,-0.569736047,0.15859914,0.265646751,-0.137100438
pa:17755,-0.051250475,-0.257100776,0.239199729,0.069745111,0.259453347,0.20053788,0.115374433,-0.340566112,0.329108608,-0.019644165,-0.096313907,0.291300242,-0.554834164,0.162936796,0.273012368,-0.14355487
pa:17756,-0.050318161,-0.252250369,0.248976259,0.150568115,0.269497236,0.188879902,0.090335303,-0.332511762,0.354968462,-0.019393683,-0.055111203,0.285245506,-0.542860511,0.159546281,0.267297831,-0.140596353
pa:17757,-0.052500305,-0.238989196,0.24711437,0.108273544,0.266185381,0.187064396,0.2075029,-0.35033282,0.259977546,-0.019267595,-0.023772436,0.293409516,-0.564176806,0.164311758,0.275225295,-0.141577906
pa:17758,-0.051391833,-0.224732621,0.192509676,0.053234774,0.235275724,0.188492784,0.079074903,-0.446863132,0.311964252,-0.019304554,0.000794176,0.290249316,-0.554164327,0.162440384,0.272187176,-0.143617623
pa:17759,-0.049518644,-0.256502984,0.23370581,0.098312502,0.268000974,0.193305402,0.132406792,-0.441521138,0.26997493,-0.018523609,0.000756417,0.278774001,-0.532187001,0.155987908,0.261335999,-0.137875147
pa:17760,-0.053126379,-0.203668585,0.1010925,0.073699323,0.357958876,0.188954162,0.083383372,-0.354994329,0.301029574,-0.018992285,-0.12467633,0.295695166,-0.569546138,0.165584425,0.277412509,-0.143231925
pa:17761,-0.05034102,-0.242277277,0.150837527,0.119171001,0.324982174,0.201589977,0.068201149,-0.444043725,0.258566692,-0.018357212,-0.001787183,0.282192329,-0.540533091,0.158029249,0.264701746,-0.140320887
pa:17762,-0.05226381,-0.247529933,0.186678582,0.127720373,0.224210255,0.197754967,-0.031791275,-0.37288536,0.365718618,-0.018876758,-0.002905252,0.291896018,-0.559693409,0.163429101,0.273823819,-0.145400014
pa:17763,-0.050699272,-0.258455988,0.241841838,0.074657808,0.28569612,0.168237601,0.14906187,-0.337770512,0.338124902,-0.019135575,-0.077441147,0.286655508,-0.547176591,0.160423429,0.268749831,-0.141798442
pa:17764,-0.048565897,-0.240239027,0.225107284,0.089368549,0.244555266,0.181658348,0.171815965,-0.356235013,0.243123335,0.020807886,-0.094129592,0.271598369,-0.620111578,0.152065839,0.254775144,-0.131509128
pa:17765,-0.052043642,-0.22811444,0.153501465,0.151786249,0.255839583,0.200606616,-0.045666806,-0.450741863,0.273218778,-0.01862653,-0.010500893,0.289495369,-0.555916034,0.162138061,0.27160665,-0.140314148
pa:17766,-0.048172995,-0.266749894,0.238512067,0.121512384,0.260031812,0.258956328,0.097288353,-0.370789117,0.341357966,-0.018483144,0.001169005,0.274090012,-0.522805929,0.153366503,0.256947804,-0.135583877
pa:17767,-0.050164158,-0.263638576,0.174913405,0.105588746,0.273693836,0.244257542,0.077302559,-0.444876242,0.257750673,-0.018535401,-0.008301256,0.281202644,-0.537842569,0.157452824,0.263722481,-0.135039181
pa:17768,-0.04989401,-0.247957938,0.239985803,0.125936749,0.281568951,0.191733769,0.145924678,-0.331445595,0.359112666,-0.018972391,-0.030434137,0.282647056,-0.538982704,0.15816715,0.264948855,-0.139737394
pa:17769,-0.051231936,-0.241193819,0.16418816,0.126062899,0.289234908,0.207068725,-0.005067153,-0.366591377,0.360968626,-0.01864395,-0.001940686,0.287377346,-0.550605994,0.160903767,0.269533299,-0.143043307
pa:17770,-0.050170766,-0.242892676,0.215148747,0.084427189,0.252120847,0.192401018,0.073595119,-0.406241552,0.350868202,-0.01977909,0.006366181,0.285211019,-0.541074141,0.159471572,0.26724163,-0.139791048
pa:17771,-0.051035204,-0.248677565,0.234021441,0.143905389,0.347944185,0.211360544,0.128673429,-0.341828671,0.254673775,-0.018409107,-0.111645514,0.259835781,-0.547273007,0.159849662,0.267767533,-0.137847242
pa:17772,-0.04736016,-0.235600398,0.112576991,0.028294886,0.398082394,0.100843693,0.235818066,-0.318256566,0.238287842,-0.016999173,-0.00296148,0.264619937,-0.586309469,0.148176519,0.248232159,-0.220911782
pa:17773,-0.047889631,-0.233926579,0.224543705,0.102109662,0.252826578,0.17606994,0.093259258,-0.320031886,0.338579739,0.066964215,-0.06989484,0.268128228,-0.614569324,0.150122939,0.251504985,-0.129280669
pa:17774,-0.05110956,-0.250053092,0.175095476,0.140356535,0.28798123,0.186136682,0.183823805,-0.367764152,0.253264066,-0.018636966,-0.074635911,0.285509403,-0.574531663,0.159877901,0.267793178,-0.137638085
pa:17775,-0.050165485,-0.238905816,0.166719976,0.121537444,0.296500359,0.196316964,0.057951313,-0.444627456,0.287295972,-0.018928439,-0.007369171,0.283420532,-0.541198769,0.158621283,0.265731474,-0.135598647
pa:17776,-0.050346931,-0.261506217,0.216486776,0.057469563,0.247598961,0.199483473,0.076670558,-0.450495797,0.268822874,-0.018926381,-0.040254174,0.283533433,-0.547939279,0.158643623,0.265758696,-0.135344679
pa:17777,-0.048958845,-0.245290984,0.243308212,0.109765968,0.290348854,0.185786894,0.137202751,-0.438427736,0.267183679,-0.018591949,-0.00719725,0.276821908,-0.528313971,0.154880902,0.259500958,-0.13215812
pa:17778,-0.038460181,-0.123408544,0.054028023,0.046256848,0.303901156,0.193442031,0.104948197,-0.433378619,0.252465138,-0.017772506,-0.094491125,0.239475986,-0.637984148,0.156979679,0.262994717,-0.135871616
pa:17779,-0.048844472,-0.26868542,0.208058772,0.144153731,0.255045015,0.251233233,0.041020083,-0.423982149,0.289795986,-0.018129117,-0.038637091,0.274871805,-0.531912743,0.153881623,0.257774977,-0.131634473
pa:17780,-0.052057019,-0.239105764,0.091685636,0.051752102,0.339425083,0.196952411,0.081281483,-0.348381415,0.357314625,-0.018766639,-0.046061321,0.290668139,-0.557321543,0.162767233,0.272650602,-0.144857417
pa:17781,-0.049887373,-0.246241325,0.213386649,0.045933353,0.318362408,0.185515817,0.178047916,-0.339781782,0.355336359,-0.018251546,-0.001419783,0.28022741,-0.536706335,0.156871146,0.262774517,-0.139535323
pa:17782,-0.050778696,-0.255886769,0.217116585,0.053637385,0.248591163,0.19139021,0.077943196,-0.451032917,0.275930317,-0.0190085,0.000100211,0.285852396,-0.546159382,0.159973144,0.267979692,-0.141732968
pa:17783,-0.050860085,-0.244843243,0.239399315,0.160659329,0.299327627,0.179313039,0.062674745,-0.340217976,0.254679349,-0.018234414,-0.173057406,0.279408472,-0.570068058,0.158666828,0.265814151,-0.137452019
pa:17784,-0.050438471,-0.2511344,0.255285809,0.154517461,0.259076308,0.183285229,0.065410879,-0.335081535,0.365629378,-0.019177551,-0.023732201,0.285463735,-0.544363095,0.159696634,0.267546119,-0.136191975
pa:17785,-0.044368328,-0.231781882,0.083915671,-0.009955554,0.278456359,0.135460896,0.146703016,-0.402378105,0.248884044,-0.01782635,-0.003079957,0.276311648,-0.612269035,0.154695491,0.259147386,-0.230803059
pa:17786,-0.049492898,-0.250594566,0.20853541,0.100367431,0.266490775,0.186224593,0.073052557,-0.411659829,0.34229236,-0.019761881,0.006197426,0.283171189,-0.536878379,0.158328218,0.265276606,-0.13870089
pa:17787,-0.052778259,-0.243585777,0.253276125,0.126354236,0.270233228,0.201945172,0.099125833,-0.352211348,0.260302849,-0.019431913,-0.116036112,0.284087421,-0.566992145,0.165797543,0.277736649,-0.147200011
pa:17788,-0.050250206,-0.251796837,0.251679665,0.130080754,0.258750837,0.192183956,0.047703122,-0.363702952,0.361320717,-0.019306078,-0.006180485,0.283129475,-0.539107988,0.158398731,0.265329478,-0.134589461
pa:17789,-0.049939405,-0.210872767,0.120489339,0.116641972,0.362466287,0.196879792,0.07750003,-0.415298236,0.314702241,-0.018054708,-0.009673611,0.279570242,-0.535923179,0.156505944,0.262199009,-0.134984089
pa:17790,-0.049689369,-0.250700461,0.2428383,0.119518439,0.288229847,0.199395277,0.155075019,-0.331505733,0.341858385,-0.018889711,-0.065220926,0.281927313,-0.53799077,0.157796536,0.264359193,-0.139519032
pa:17791,-0.049438394,-0.250643614,0.230099707,0.082973121,0.268957308,0.188501067,0.085132591,-0.444644373,0.287094236,-0.019107813,0.003183531,0.281331441,-0.535362136,0.157395674,0.263708511,-0.13857284
pa:17792,-0.050442934,-0.246530462,0.192964262,0.062553424,0.256178328,0.192564313,0.077047309,-0.444900516,0.304634012,-0.019249048,-0.006359588,0.286277146,-0.545543557,0.160126751,0.268282962,-0.136189002
pa:17793,-0.050081529,-0.253583246,0.234883909,0.119768705,0.278975421,0.193067557,0.087260684,-0.331901091,0.363076632,-0.019335301,-0.064085149,0.285500268,-0.545486205,0.159676946,0.267513728,-0.13552096
pa:17794,-0.051663519,-0.252968642,0.203642458,0.021027441,0.254461628,0.193055138,0.17091338,-0.427823823,0.257120096,-0.018797414,-0.002370247,0.289081084,-0.553871937,0.161844295,0.271121297,-0.143693063
pa:17795,-0.05115681,-0.224333296,0.188818661,0.106446241,0.275335943,0.196589837,0.077608937,-0.352325834,0.376657319,-0.019936927,0.003301919,0.291267208,-0.553883441,0.162885716,0.272914289,-0.14333053
pa:17796,-0.049851269,-0.250119952,-0.006477224,0.006931839,0.252649412,0.178700323,0.078360414,-0.334668703,0.336701221,0.052215215,-0.123257492,0.278528687,-0.633447144,0.155963938,0.261304229,-0.135022648
pa:17797,-0.051240312,-0.248318241,0.232489187,0.133296097,0.358508398,0.192681419,0.128887381,-0.34345618,0.256181911,-0.018621769,-0.111056266,0.256640611,-0.549710056,0.160566813,0.268979624,-0.138485307
pa:17798,-0.04857315,-0.234955949,0.141448293,0.018064743,0.315712609,0.087260547,0.120533089,-0.412842584,0.244381358,0.035961005,-0.084469756,0.271754939,-0.618326478,0.152217358,0.254946256,-0.131718027
pa:17799,-0.048640191,-0.241760942,0.196568499,0.065909016,0.288583627,0.161996003,0.100360392,-0.32458766,0.31579652,-0.017732077,-0.073255755,0.271999709,-0.592371785,0.152297222,0.255155654,-0.229466195
pa:17800,-0.050653357,-0.241740807,0.222879359,0.128333401,0.265014211,0.202168735,0.066589557,-0.336552808,0.37304021,-0.019590026,-0.01871412,0.288841077,-0.549963615,0.161579049,0.2707046,-0.137380339
pa:17801,-0.049650274,-0.252683191,0.236753605,0.08136349,0.252906397,0.199007596,0.097017074,-0.366790829,0.366071582,-0.01949385,0.004760386,0.284612027,-0.540490075,0.159132141,0.266623694,-0.139801432
pa:17802,-0.050803635,-0.244111998,0.174607864,0.120207738,0.276688318,0.192204465,0.010868261,-0.432667095,0.311477145,-0.018713449,-0.000455726,0.284844422,-0.54477011,0.159435752,0.267109836,-0.141513065
pa:17803,-0.051310138,-0.232848936,0.166931487,0.120057167,0.292495291,0.189703892,0.069403601,-0.352426795,0.37335337,-0.019678265,0.00216744,0.290221677,-0.552676534,0.162344202,0.272008651,-0.143168577
pa:17804,-0.053882351,-0.227145956,0.18633558,0.147330497,0.202014293,0.191324798,-0.044912298,-0.360264215,0.338821842,-0.019183934,-0.107357076,0.300120206,-0.57823813,0.16808949,0.281583004,-0.145545415
pa:17805,-0.049908196,-0.233052913,0.143221013,0.149924925,0.358394658,0.193962369,0.05972463,-0.435017392,0.261165242,-0.017988827,-0.009490312,0.27821626,-0.533640808,0.155800306,0.260979286,-0.134717504
pa:17806,-0.052232631,-0.25756618,0.218598497,0.125932093,0.229355836,0.19749716,-0.013107888,-0.347950496,0.367827298,-0.018933088,-0.022216064,0.291496714,-0.558727246,0.163203229,0.273399289,-0.140565849
pa:17807,-0.046714818,-0.239296399,0.191470172,0.098706087,0.334200067,0.149140824,0.14689174,-0.311629157,0.328475726,-0.016800958,-0.011322799,0.26047073,-0.579464441,0.145842789,0.244295212,-0.220561933
pa:17808,-0.051178449,-0.257480596,0.209339352,0.044506528,0.232812167,0.194028326,0.079262787,-0.455704401,0.270165992,-0.01910986,-0.008380569,0.28856568,-0.551607663,0.161515901,0.270559344,-0.138661937
pa:17809,-0.049060269,-0.23799571,0.10415815,0.013782179,0.271330435,0.154917646,0.076653873,-0.416573631,0.29073851,-0.017785089,-0.002941723,0.273830768,-0.593478586,0.153355819,0.256869464,-0.226559661
pa:17810,-0.049561709,-0.249337446,0.232762085,0.099752314,0.25229687,0.19536879,0.075220657,-0.444581921,0.290410749,-0.019322081,0.002999827,0.281963722,-0.536518999,0.157702517,0.264276444,-0.139006516
pa:17811,-0.051628028,-0.250513454,0.189990081,0.094981061,0.266425779,0.185395839,0.077839731,-0.340571598,0.378320123,-0.019894433,0.000622726,0.292426002,-0.557033963,0.163607377,0.274097535,-0.144355974
pa:17812,-0.052484959,-0.270972628,0.121843355,0.040778967,0.312210782,0.238999664,0.18464473,-0.350093966,0.261786725,-0.018812023,-0.003042194,0.291931065,-0.561393154,0.16347106,0.273841387,-0.158307341
pa:17813,-0.038063968,-0.24081915,0.232923148,0.109163736,0.196122822,0.162205089,0.010846269,-0.426194711,0.291861113,-0.018045959,-0.002523144,0.278339116,-0.571388976,0.15587794,0.261095046,-0.214269966
pa:17814,-0.049781294,-0.241123155,0.249287512,0.140763059,0.290298018,0.186869404,0.129791391,-0.428637326,0.245085386,-0.01837271,-0.000427171,0.279797362,-0.535064295,0.156664644,0.262406669,-0.138809398
pa:17815,-0.051080445,-0.249366073,0.241855152,0.125607745,0.292673475,0.194071958,0.156583118,-0.341862249,0.284130981,-0.018913672,-0.108198504,0.287281925,-0.549616614,0.160840362,0.269447002,-0.142655803
pa:17816,-0.048095792,-0.23952072,0.12416099,0.101251395,0.324201467,0.134358828,0.142858922,-0.389938188,0.240261926,-0.017390689,-0.003056491,0.267637026,-0.594325528,0.149907301,0.251113709,-0.224964883
pa:17817,-0.050887687,-0.25421251,0.202078781,0.077711575,0.254424368,0.195356995,0.076319061,-0.361897772,0.373803275,-0.019674852,-0.005450344,0.289454585,-0.550986653,0.16194838,0.271309976,-0.137362603
pa:17818,-0.047923104,-0.264896967,0.224170097,0.105177895,0.287561651,0.249588683,0.155393813,-0.408227793,0.296520346,-0.017831943,-0.000218872,0.269496236,-0.514913524,0.150814261,0.252663975,-0.133583095
pa:17819,-0.050716,-0.251522742,0.237645725,0.16566199,0.270207066,0.187006418,0.037030449,-0.33730997,0.362384272,-0.018719978,-0.014128208,0.284995143,-0.545118346,0.159499317,0.267205003,-0.141510039
pa:17820,-0.051439185,-0.251376438,0.262973481,0.126808183,0.266268643,0.187401282,0.075525906,-0.342631079,0.309147236,-0.019317596,-0.104583311,0.290304489,-0.55443528,0.162521686,0.272246267,-0.143946949
pa:17821,-0.052386799,-0.244559279,0.199096414,0.115486147,0.272642185,0.19308648,0.191337768,-0.381019489,0.257122808,-0.019183797,-0.000940105,0.293169308,-0.561143314,0.164134985,0.274951787,-0.145663747
pa:17822,-0.049933333,-0.248098156,0.224754195,0.087861694,0.352087217,0.189230203,0.177753352,-0.334631792,0.295881625,-0.018151857,-0.101506816,0.279367977,-0.53549721,0.156423484,0.262076544,-0.135042454
pa:17823,-0.050340319,-0.250303795,0.242648638,0.143578567,0.273839102,0.187284663,0.117909825,-0.331896118,0.360154507,-0.019307054,-0.048345533,0.284328698,-0.54161555,0.159042015,0.266461371,-0.135247839
pa:17824,-0.049591782,-0.241046773,0.217909427,0.145193916,0.264171487,0.191191224,0.074714751,-0.383957112,0.356748673,-0.019325004,0.00456258,0.283079213,-0.537623207,0.158277284,0.265207195,-0.138932729
pa:17825,-0.052966389,-0.258732931,0.251395911,0.155642477,0.324762129,0.197285317,0.071792529,-0.353218524,0.263231226,-0.019133832,-0.083053519,0.212356687,-0.567415262,0.165682597,0.2775669,-0.142876519
pa:17826,-0.049244742,-0.242421499,0.2319314,0.149984822,0.278198611,0.186081967,0.073495422,-0.40097159,0.33721409,-0.019136269,0.004117897,0.278824851,-0.530145204,0.155939766,0.261269208,-0.137280194
pa:17827,-0.049503094,-0.246257187,0.23303476,0.089671056,0.25098662,0.200788416,0.073810925,-0.396855731,0.35147897,-0.019770867,0.005331664,0.283412748,-0.537644996,0.158444941,0.265484262,-0.139210444
pa:17828,-0.050444025,-0.244353757,0.240946014,0.116857802,0.262595443,0.193319812,0.108281557,-0.334297732,0.370077243,-0.019393158,-0.014954016,0.286894232,-0.546179265,0.160505128,0.268892092,-0.141369381
pa:17829,-0.050418668,-0.248991849,0.237421068,0.122222695,0.259695509,0.18822245,0.077243631,-0.450151764,0.2520953,-0.018775382,-0.00019947,0.283383645,-0.541302236,0.158618021,0.265750794,-0.140282116
pa:17830,-0.051153568,-0.254679828,0.136886885,0.086209658,0.286166886,0.196531589,0.079441789,-0.452921573,0.264927585,-0.018886713,-0.001441763,0.287395115,-0.549892689,0.160858992,0.269537848,-0.142606705
pa:17831,-0.051529728,-0.252551525,0.217606798,0.032872417,0.245700156,0.191137653,0.176435216,-0.427199883,0.256067163,-0.018632604,-0.002136446,0.288435734,-0.55282511,0.161517916,0.27054826,-0.143459057
pa:17832,-0.051077553,-0.222340042,0.149314209,0.147218343,0.314306496,0.194097094,-0.003706939,-0.386546551,0.348882237,-0.01849895,-0.002217821,0.284724174,-0.545960597,0.159438218,0.267118321,-0.14182477
pa:17833,-0.049940426,-0.213619996,0.103088662,0.180832674,0.273757109,0.180830348,0.078048592,-0.333734563,0.291632955,-0.017786884,-0.094154275,0.278067808,-0.633625534,0.15568212,0.260819592,-0.134661896
pa:17834,-0.050647573,-0.253762255,0.248164213,0.129918438,0.26066491,0.196218372,0.076178364,-0.333566657,0.362534857,-0.019623796,-0.052523573,0.286785324,-0.545678898,0.160418168,0.268772179,-0.136009066
pa:17835,-0.033594513,-0.258617451,0.220847131,0.018260509,0.185500286,0.179273865,0.08086917,-0.420890059,0.339644281,-0.018958148,-0.001988677,0.290920903,-0.557126753,0.1628653,0.272835283,-0.144681685
pa:17836,-0.051881084,-0.169028165,0.172808209,0.014351763,0.367366138,0.090820965,0.290707062,-0.363059345,0.259895319,-0.018457301,-0.003877051,0.288747254,-0.554582706,0.161714999,0.270894541,-0.144105324
pa:17837,-0.051084267,-0.2507118,0.196912836,0.075816842,0.258989939,0.204829983,0.077759828,-0.348650178,0.377119775,-0.019981009,-0.005594814,0.290924188,-0.553386569,0.162745131,0.272646724,-0.137952258
pa:17838,-0.048804526,-0.247003392,0.221026596,0.089433181,0.287466916,0.18330791,0.137876273,-0.420600972,0.318182081,-0.019230531,-0.004454218,0.278092763,-0.528388335,0.155551155,0.260597399,-0.131665703
pa:17839,-0.049565243,-0.256562941,0.233012522,0.091147846,0.271046362,0.195036291,0.13191241,-0.441700586,0.269686274,-0.018593091,0.001358917,0.278667455,-0.531803816,0.155895451,0.261184165,-0.137988252
pa:17840,-0.049937506,-0.246550225,0.233295746,0.136100557,0.324107616,0.186949429,0.074250506,-0.332122989,0.350468847,-0.018761289,-0.055339774,0.281734516,-0.538068967,0.157671326,0.264155305,-0.134835454
pa:17841,-0.050839326,-0.231026106,0.226313269,0.12220941,0.260575816,0.192829946,0.075850337,-0.355777002,0.372845682,-0.019677989,0.004099401,0.287982424,-0.5471947,0.161035824,0.269814807,-0.141312983
pa:17842,-0.049191525,-0.249620703,0.237421705,0.139645704,0.256557672,0.195273435,0.062848235,-0.413538979,0.32783809,-0.019140088,0.003950979,0.279535908,-0.531503374,0.156348891,0.261964407,-0.137533684
pa:17843,-0.05084777,-0.254030664,0.261958045,0.120913739,0.252508191,0.196460219,0.051461873,-0.337240294,0.355488359,-0.019354599,-0.055072195,0.287310314,-0.547772152,0.160733672,0.269278688,-0.142045905
pa:17844,-0.050478267,-0.246223862,0.163912583,0.111337542,0.298769239,0.180042408,0.065425731,-0.445205638,0.284784244,-0.018901087,4.38E-05,0.284202702,-0.543119564,0.159086379,0.266481401,-0.140944279
pa:17845,-0.049788549,-0.243264137,0.229745798,0.081438104,0.248112605,0.188469117,0.073811088,-0.40543264,0.349888099,-0.019862278,0.006081414,0.284998679,-0.540151987,0.159326203,0.266931797,-0.139804056
pa:17846,-0.050409175,-0.250164062,0.253770535,0.102040101,0.266114098,0.201262554,0.102116122,-0.332021165,0.360028558,-0.019705128,-0.051461549,0.286227785,-0.544097507,0.160092279,0.268234938,-0.140964526
pa:17847,-0.049937894,-0.247171009,0.216688254,0.108683471,0.256796147,0.18975148,0.076377263,-0.45185573,0.27773151,-0.019215957,-0.006137242,0.284076339,-0.541238422,0.158946093,0.26629249,-0.135403742
pa:17848,-0.050851637,-0.234660858,0.225943194,0.124124252,0.262570411,0.200024433,0.076954488,-0.34173081,0.374375672,-0.019595742,-0.005514772,0.288752412,-0.549734267,0.161517603,0.270637663,-0.136917317
pa:17849,-0.048707853,-0.239711297,0.115075132,0.080726863,0.343519344,0.147654939,0.173361995,-0.334847686,0.244901019,-0.017449989,-0.003080541,0.272163981,-0.603230537,0.152363248,0.255245085,-0.227610688
pa:17850,-0.05112852,-0.248773558,0.153315463,0.132449344,0.309197072,0.182450584,0.143829765,-0.428820113,0.251912971,-0.018670294,-0.00113053,0.285436734,-0.546281886,0.159763477,0.267644572,-0.141839274
pa:17851,-0.050632832,-0.254476345,0.261951336,0.124166164,0.275491048,0.194820173,0.080841737,-0.335338801,0.326959809,-0.019386393,-0.093043984,0.287047828,-0.546981512,0.160594331,0.269059378,-0.14177518
pa:17852,-0.050802943,-0.254885814,0.242228908,0.121650811,0.282063274,0.195769295,0.1422028,-0.337329026,0.31338996,-0.019090822,-0.0991007,0.286418459,-0.546615188,0.160257086,0.268476518,-0.141761621
pa:17853,-0.04944988,-0.250621138,0.229470429,0.0713637,0.250747999,0.19197181,0.105326127,-0.404205021,0.345187924,-0.01961867,0.004753136,0.282954762,-0.537156884,0.158233684,0.265165529,-0.138843482
pa:17854,-0.053319524,-0.23356998,0.148451683,0.118253812,0.352751362,0.128985979,0.152874038,-0.356407408,0.265671412,-0.019358567,-0.002467719,0.298221586,-0.571807219,0.167033425,0.279778416,-0.148575666
pa:17855,-0.050030834,-0.248939393,0.221146783,0.137557453,0.34028782,0.19344405,0.139457648,-0.333609951,0.30729808,-0.018304548,-0.092669685,0.280621754,-0.536925569,0.157116953,0.263207608,-0.139216564
pa:17856,-0.052261622,-0.175701165,0.081066633,-0.016889293,0.164875314,0.182168949,0.181218254,-0.379708571,0.262054633,0.021472117,-0.099179365,0.290728241,-0.661721558,0.162840218,0.272748453,-0.140980541
pa:17857,-0.049554077,-0.244837196,0.233675671,0.127153948,0.318197456,0.187109624,0.153781517,-0.329970152,0.34721271,-0.018544577,-0.054614888,0.279534021,-0.5338064,0.156417532,0.26210023,-0.133802605
pa:17858,-0.050042421,-0.247912018,0.231268799,0.132043824,0.256382434,0.192638841,0.069121901,-0.370969526,0.362956938,-0.01950845,0.00440651,0.284035229,-0.539899402,0.158863082,0.266191067,-0.13955781
pa:17859,-0.050061033,-0.253695364,0.208919191,0.098244061,0.269902153,0.192309047,0.076422348,-0.45055575,0.271188282,-0.019101572,0.001495693,0.283264327,-0.5401231,0.158503271,0.265556214,-0.140133532
pa:17860,-0.038237612,-0.255339715,0.24916656,0.019314362,0.178601232,0.17735903,0.091178564,-0.385009958,0.362416962,-0.018877258,-0.009959316,0.291681793,-0.559255126,0.163295261,0.273561043,-0.140835111
pa:17861,-0.051037,-0.249665713,0.227793126,0.13664205,0.252383684,0.18748648,0.023836744,-0.361348003,0.365781292,-0.019086754,-0.007534203,0.287171456,-0.548378221,0.160673592,0.269147881,-0.137304399
pa:17862,-0.050314352,-0.250203747,0.261936132,0.129275735,0.27357315,0.18915883,0.084126464,-0.333047968,0.347741745,-0.019176787,-0.068716014,0.285831099,-0.544168452,0.159849857,0.267869939,-0.140653093
pa:17863,-0.050349035,-0.244493965,0.234775848,0.123848701,0.261309694,0.18704607,0.092196884,-0.450266775,0.253672253,-0.018893052,0.000330669,0.283194392,-0.540826455,0.158485096,0.26551624,-0.140373315
pa:17864,-0.050743106,-0.244301025,0.169179556,0.156567119,0.285353606,0.186582785,0.008217733,-0.396711068,0.344019064,-0.018598029,-0.008957378,0.284254165,-0.544273643,0.15912991,0.26654838,-0.136895251
pa:17865,-0.04941412,-0.243174965,0.236905905,0.105465648,0.29168196,0.182757922,0.174524076,-0.435995248,0.246181651,-0.018181155,-0.001739225,0.277802982,-0.531872986,0.155574037,0.260593637,-0.137959258
pa:17866,-0.051672519,-0.233201959,0.156328762,0.151669842,0.279650845,0.193273768,-0.030921074,-0.448615673,0.26555736,-0.018520459,-0.003350784,0.287586287,-0.552087843,0.161100649,0.269866946,-0.143420714
pa:17867,-0.050591018,-0.247720427,0.147412362,0.135855659,0.317902934,0.188498922,0.09483206,-0.444173704,0.250510628,-0.018364257,-0.002052159,0.2830852,-0.542517456,0.158487891,0.265506852,-0.140849934
pa:17868,-0.049802936,-0.251956302,0.235607075,0.116541447,0.293134971,0.198619383,0.151361952,-0.331161848,0.349214738,-0.01892131,-0.051114349,0.281673014,-0.537296229,0.157626233,0.264096235,-0.139453593
pa:17869,-0.047242146,-0.237224117,0.208588349,0.064347168,0.228199804,0.181096163,0.0979246,-0.388328273,0.307576037,0.039992466,-0.087751442,0.26535189,-0.611558088,0.148518254,0.248853535,-0.127596198
pa:17870,-0.051371689,-0.224488353,0.212036671,0.117046341,0.270705651,0.197011292,0.07781651,-0.340419227,0.356078238,-0.020187551,-0.07563378,0.293771914,-0.558022585,0.164350781,0.275334824,-0.144359173
pa:17871,-0.051041156,-0.248540623,0.191211108,0.169914101,0.257565176,0.185032857,-0.012118673,-0.443430511,0.276066907,-0.018535936,-0.002542649,0.284814126,-0.546047164,0.159489867,0.267191012,-0.141978105
pa:17872,-0.052222671,-0.255825098,0.258021358,0.138570303,0.249297681,0.194210561,0.007870792,-0.349134371,0.299649626,-0.018842815,-0.11180472,0.292263122,-0.560555879,0.163675071,0.274177819,-0.141339489
pa:17873,-0.050534498,-0.255995789,0.200053201,0.146630396,0.271382715,0.201061228,0.034822824,-0.360887536,0.362659383,-0.019127451,0.001274874,0.284868683,-0.543332933,0.159388416,0.267050477,-0.141043419
pa:17874,-0.046098632,-0.224802742,0.19568006,0.070843029,0.341223871,0.16600606,0.165641634,-0.337317669,0.322811297,-0.007398182,-0.09651693,0.25715853,-0.587228135,0.143942015,0.241146603,-0.124102198
pa:17875,-0.048676634,-0.242859926,0.210908469,0.097463828,0.287170508,0.128888816,0.109171218,-0.323836414,0.313119722,-0.01769385,-0.075622698,0.271729848,-0.591854118,0.15214817,0.254877742,-0.229094946
pa:17876,-0.048114496,-0.235344426,0.206573766,0.127696377,0.293524275,0.158498919,0.116973184,-0.321321344,0.333187652,-0.017886386,-0.048800714,0.270851438,-0.574604316,0.151642787,0.254010917,-0.224381873
