Color,fixed acidity2,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
White,6.5,0.17,0.33,1.3,0.037,40.0,108.0,0.9908,3.26,0.38,12.0,6
White,7.2,0.42,0.18,1.8,0.057,17.0,56.0,0.99262,3.27,0.47,11.0,5
White,6.5,0.33,0.38,14.8,0.062,36.0,215.0,0.99828,3.14,0.4,9.0,5
White,5.7,0.19,0.27,6.8,0.032,13.0,77.0,0.99475,3.57,0.48,10.0,5
White,5.4,0.4,0.37,1.4,0.039,21.0,193.0,0.9918,3.2,0.46,10.3,5
White,7.6,0.29,0.3,2.5,0.034,27.0,118.0,0.9918,3.04,0.58,12.3,6
Red,10.1,0.28,0.5,2.5,0.071,27.0,51.0,0.9986,3.23,0.76,10.5,8
Red,6.6,0.4,0.22,1.4,0.036,46.0,99.0,0.99508,3.42,0.48,9.8,6
White,6.5,0.67,0.21,1.3,0.039,38.0,116.0,0.9905,3.1,0.4,12.2,6
White,7.2,0.32,0.35,14.2,0.034,39.0,155.0,0.99706,3.03,0.46,12.1,8
White,7.1,0.22,0.31,13.0,0.05,53.0,197.0,0.9992,3.13,0.42,8.9,5
Red,5.1,0.39,0.0,1.2,0.049,14.0,26.0,0.99188,3.5,0.85,14.0,7
White,6.4,0.29,0.46,7.1,0.04,64.0,164.0,0.9956,3.15,0.43,9.2,5
White,6.2,0.3,0.19,2.0,0.026,31.0,100.0,0.98964,3.21,0.36,12.6,6
Red,10.7,0.29,0.44,2.3,0.075,5.0,12.0,0.9991,3.18,0.6,9.2,6
White,6.2,0.27,0.34,10.0,0.056,56.0,133.0,0.9974,3.46,0.46,9.4,5
White,6.7,0.23,0.21,8.0,0.076,35.0,104.0,0.99426,3.24,0.55,9.8,6
White,6.5,0.21,0.28,7.6,0.047,55.0,137.0,0.9923,3.2,0.38,11.5,5
White,5.3,0.2,0.47,6.3,0.052,44.0,142.0,0.99318,3.25,0.49,10.2,6
White,7.5,0.16,0.36,1.3,0.037,27.0,102.0,0.9917,2.91,0.66,11.0,6
White,7.3,0.22,0.31,2.4,0.029,23.0,93.0,0.99036,3.06,0.38,12.3,7
Red,8.1,0.62,0.0,2.2,0.092,11.0,32.0,0.9976,3.31,0.83,10.6,6
White,6.2,0.27,0.2,4.3,0.037,42.0,141.0,0.99081,3.25,0.5,11.5,6
White,6.7,0.28,0.27,4.6,0.049,51.0,88.0,0.9926,3.07,0.43,10.2,7
White,6.6,0.3,0.29,17.8,0.05,53.0,188.0,1.0004,3.24,0.5,8.8,5
Red,7.2,0.57,0.02,1.8,0.076,19.0,57.0,0.99446,3.35,0.54,10.7,5
White,7.1,0.16,0.26,14.0,0.047,45.0,170.0,0.99674,3.12,0.47,10.0,6
White,6.6,0.17,0.26,1.4,0.033,17.0,75.0,0.98977,2.89,0.32,11.4,7
White,6.2,0.36,0.34,7.4,0.086,52.0,199.0,0.9951,3.32,0.49,9.6,5
White,6.3,0.42,0.35,5.7,0.046,41.0,191.0,0.99572,3.23,0.45,9.0,5
White,7.5,0.28,0.52,11.7,0.052,70.0,179.0,0.9974,3.0,0.42,8.9,5
White,8.3,0.28,0.48,6.9,0.041,87.0,242.0,0.9959,3.13,0.56,9.9,5
Red,7.2,0.745,0.11,1.8,0.202,10.0,72.0,0.99582,3.41,0.57,10.4,5
Red,7.7,0.55,0.07,1.7,0.061,21.0,35.0,0.99558,3.25,0.68,11.5,6
White,8.2,0.17,0.3,1.2,0.043,63.0,122.0,0.9908,3.14,0.49,11.1,6
White,6.6,0.38,0.58,7.6,0.04,61.0,166.0,0.99408,3.18,0.41,10.0,5
White,5.6,0.41,0.34,7.7,0.037,68.0,196.0,0.9922,3.38,0.4,11.7,5
White,7.4,0.25,0.24,8.6,0.054,75.0,214.0,0.9978,3.29,0.48,10.3,5
Red,6.7,0.69,0.01,6.7,0.106,4.0,18.0,0.9961,3.39,0.48,11.0,6
White,8.2,0.27,0.45,1.5,0.039,28.0,92.0,0.9926,3.34,0.47,10.0,6
White,5.7,0.395,0.28,2.3,0.03,34.0,144.0,0.99081,3.17,0.4,12.1,8
Red,8.6,0.705,0.0,3.6,0.093,4.0,10.0,0.9999,3.33,0.81,9.5,5
White,7.1,0.32,0.28,1.0,0.037,13.0,93.0,0.98974,2.95,0.49,12.7,6
White,9.1,0.33,0.4,2.1,0.029,16.0,114.0,0.9946,3.26,0.46,9.4,5
White,7.1,0.26,0.34,12.7,0.053,62.0,192.0,0.9971,3.6,0.49,9.6,6
White,7.4,0.16,0.34,11.5,0.051,57.0,155.0,0.9962,3.26,0.54,10.0,5
White,5.9,0.375,0.2,3.0,0.039,4.0,169.0,0.99197,3.46,0.54,11.4,5
White,6.2,0.22,0.28,3.4,0.047,21.0,96.0,0.99189,3.11,0.36,11.0,6
Red,7.1,0.6,0.26,1.9,0.079,17.0,57.0,0.9953,3.34,0.52,9.1,5
White,7.0,0.44,0.22,6.7,0.034,36.0,191.0,0.9963,3.18,0.55,10.1,5
White,6.1,0.31,0.2,7.3,0.056,28.0,188.0,0.99568,3.23,0.58,10.1,6
White,7.3,0.22,0.49,1.4,0.051,19.0,100.0,0.9956,3.14,0.37,10.5,5
White,6.1,0.53,0.0,1.4,0.056,18.0,121.0,0.99258,3.32,0.46,8.6,5
White,5.8,0.17,0.27,5.4,0.143,53.0,140.0,0.99322,3.19,0.34,10.2,6
Red,8.3,0.645,0.4,3.6,0.087,6.0,11.0,0.9984,3.29,0.77,9.2,4
White,7.3,0.15,0.28,15.7,0.037,11.0,77.0,0.99668,2.86,0.38,9.0,6
White,6.4,0.18,0.36,1.2,0.035,42.0,114.0,0.9915,3.44,0.41,11.5,6
White,6.8,0.29,0.24,1.6,0.06,31.5,234.5,0.994,3.23,0.44,9.5,5
White,7.5,0.29,0.29,11.3,0.033,40.0,156.0,0.99595,3.1,0.47,10.4,5
White,5.8,0.25,0.3,1.7,0.029,37.0,136.0,0.98956,3.21,0.36,12.1,7
White,6.8,0.27,0.26,2.5,0.036,19.0,95.0,0.98994,3.05,0.36,11.7,6
White,6.6,0.26,0.27,16.05,0.032,42.0,117.0,0.99729,3.16,0.41,8.7,6
White,6.6,0.25,0.57,2.1,0.059,52.0,164.0,0.99381,3.12,0.54,9.5,5
White,8.6,0.34,0.23,4.3,0.059,18.0,91.0,0.99396,2.99,0.54,10.5,6
White,6.2,0.16,0.38,2.5,0.028,40.0,116.0,0.98974,3.31,0.47,12.7,6
White,5.2,0.16,0.32,1.7,0.035,25.0,118.0,0.98858,3.34,0.4,11.9,7
Red,6.8,0.36,0.1,2.3,0.075,8.0,30.0,0.99572,3.41,0.55,10.2,5
White,6.1,0.29,0.23,10.7,0.071,66.0,179.0,0.9967,3.06,0.35,9.6,6
Red,9.9,0.54,0.25,2.2,0.078,11.0,135.0,0.99922,2.85,0.46,9.6,5
Red,10.5,0.49,0.45,2.5,0.086,22.0,42.0,0.9979,3.01,0.83,10.9,6
White,6.8,0.36,0.62,8.9,0.044,5.0,110.0,0.9919,3.27,0.36,12.4,5
White,5.1,0.18,0.24,12.7,0.048,72.0,133.0,0.9956,3.35,0.38,10.5,6
White,6.7,0.19,0.3,12.0,0.033,63.0,181.0,0.99596,3.06,0.56,10.0,6
Red,6.6,0.56,0.24,2.1,0.055,9.0,37.0,0.99319,3.26,0.57,10.2,6
White,6.2,0.34,0.29,5.2,0.038,19.0,89.0,0.9926,3.32,0.42,11.2,6
Red,7.2,0.53,0.03,2.2,0.084,15.0,34.0,0.99568,3.32,0.55,9.0,5
White,6.2,0.27,0.35,11.3,0.053,83.0,210.0,0.99721,3.21,0.58,9.6,6
Red,5.5,0.51,0.0,1.2,0.076,16.0,24.0,0.99454,3.58,0.55,10.1,5
White,7.0,0.34,0.33,1.2,0.127,33.0,128.0,0.99298,3.21,0.68,10.2,5
White,6.9,0.11,0.29,6.1,0.041,19.0,104.0,0.99355,3.34,0.54,10.8,6
White,7.6,0.24,0.24,16.4,0.04,14.0,110.0,0.9989,3.07,0.43,9.2,5
Red,7.0,0.63,0.19,1.9,0.089,18.0,41.0,0.99698,3.38,0.62,10.0,5
White,8.6,0.25,0.44,2.0,0.034,15.0,99.0,0.99074,2.94,0.32,11.8,5
White,6.9,0.2,0.32,1.0,0.047,7.0,143.0,0.99254,3.15,0.49,10.5,5
White,6.0,0.31,0.18,1.5,0.038,50.0,167.0,0.99205,3.25,0.45,10.5,5
White,5.8,0.31,0.3,5.8,0.033,58.0,138.0,0.99184,3.41,0.53,10.7,6
White,7.3,0.26,0.35,1.2,0.037,6.0,89.0,0.9927,2.84,0.48,10.5,5
White,6.0,0.24,0.29,4.2,0.037,16.0,70.0,0.993,3.14,0.56,10.4,6
White,6.3,0.2,0.34,5.2,0.031,33.0,123.0,0.99175,3.19,0.49,10.9,8
White,7.2,0.33,0.39,12.5,0.057,59.0,136.0,0.9985,3.38,0.46,9.2,6
White,7.5,0.27,0.28,7.7,0.047,58.0,196.0,0.9958,3.18,0.5,10.3,6
White,6.6,0.21,0.32,4.7,0.04,40.0,116.0,0.9928,3.09,0.33,11.0,6
White,8.0,0.2,0.45,17.0,0.04,41.0,126.0,1.0,3.2,0.46,10.0,5
White,8.6,0.37,0.27,2.1,0.03,15.0,174.0,0.99036,3.1,0.33,12.6,6
White,7.7,0.24,0.49,1.2,0.032,20.0,96.0,0.99214,3.16,0.43,11.1,5
White,5.5,0.32,0.56,1.5,0.037,29.0,93.0,0.9915,3.3,0.62,12.0,7
White,6.4,0.63,0.13,4.1,0.032,39.0,93.0,0.9909,3.46,0.42,12.8,7
White,7.9,0.23,0.3,1.0,0.039,17.0,112.0,0.99072,3.26,0.73,11.2,5
White,5.6,0.22,0.28,1.9,0.036,22.0,156.0,0.9917,3.31,0.45,10.55,6
Red,7.6,0.33,0.3,1.6,0.06,7.0,24.0,0.99231,3.11,0.4,10.9,6
Red,7.7,0.765,0.07,5.7,0.12,12.0,17.0,0.9969,3.44,0.54,10.5,6
Red,8.5,0.65,0.07,8.7,0.122,6.0,20.0,0.997,3.34,0.54,10.8,6
White,7.6,0.2,0.5,1.0,0.044,35.0,151.0,0.9921,3.09,0.5,10.4,5
White,6.2,0.395,0.39,1.4,0.036,32.0,87.0,0.99065,3.01,0.48,10.7,6
Red,7.9,0.3,0.25,5.2,0.08,23.0,78.0,0.99686,3.4,0.55,11.3,6
White,5.7,0.2,0.32,9.9,0.03,39.0,105.0,0.99208,3.39,0.48,11.6,7
White,8.7,0.17,0.44,11.7,0.058,24.0,182.0,1.00004,3.24,0.72,10.2,5
White,5.9,0.23,0.2,7.1,0.042,37.0,111.0,0.993,3.29,0.33,11.4,6
White,7.2,0.23,0.36,7.5,0.031,28.0,112.0,0.99325,3.23,0.38,12.5,7
White,6.8,0.18,0.3,8.4,0.045,36.0,130.0,0.99587,3.24,0.56,9.0,6
White,6.6,0.33,0.4,8.1,0.068,49.0,161.0,0.99575,3.21,0.43,9.2,5
White,6.3,0.21,0.23,4.25,0.038,45.0,111.0,0.99344,3.19,0.41,10.2,5
Red,7.5,0.65,0.27,2.1,0.077,5.0,15.0,0.9988,3.29,0.52,9.3,6
White,7.0,0.12,0.28,1.1,0.037,33.0,90.0,0.99098,3.12,0.63,11.6,6
White,7.6,0.22,0.42,1.3,0.024,24.0,92.0,0.99028,3.15,0.44,11.0,6
White,7.4,0.17,0.27,13.5,0.054,28.0,168.0,0.9988,3.37,0.5,9.7,6
White,7.1,0.31,0.27,18.25,0.056,43.0,187.0,0.9998,3.32,0.4,9.5,5
White,6.5,0.22,0.33,2.5,0.042,50.0,144.0,0.99218,3.24,0.5,10.5,6
White,7.4,0.28,0.29,4.65,0.046,34.0,102.0,0.994,3.0,0.55,10.2,5
White,6.5,0.24,0.37,13.1,0.052,56.0,197.0,0.9986,3.29,0.5,9.7,5
White,6.6,0.21,0.24,2.8,0.036,19.0,112.0,0.9903,3.38,0.7,12.5,7
White,6.4,0.25,0.35,13.0,0.068,52.0,208.0,0.9971,3.11,0.36,9.1,5
White,7.1,0.36,0.43,1.2,0.036,38.0,163.0,0.9928,3.02,0.45,9.3,6
White,6.7,0.24,0.45,7.2,0.046,25.0,152.0,0.9967,3.18,0.47,9.1,5
White,6.8,0.28,0.25,1.4,0.043,29.0,115.0,0.99083,3.05,0.26,11.3,5
White,7.5,0.19,0.34,14.4,0.049,17.0,92.0,0.99908,3.0,0.44,9.0,7
White,5.3,0.29,0.39,4.3,0.026,48.0,158.0,0.99269,3.42,0.44,10.4,6
White,6.9,0.46,0.16,1.7,0.046,8.0,106.0,0.99614,3.17,0.53,9.5,5
White,6.4,0.24,0.3,5.9,0.045,51.0,182.0,0.99574,3.32,0.51,9.7,6
White,6.2,0.15,0.37,1.3,0.034,23.0,93.0,0.99154,3.38,0.58,11.2,6
Red,8.0,0.84,0.15,2.5,0.089,12.0,30.0,0.9978,3.22,0.59,9.6,5
White,7.4,0.42,0.68,1.0,0.047,10.0,174.0,0.993,3.07,0.73,10.7,6
White,5.7,0.43,0.09,1.4,0.046,35.0,94.0,0.99215,3.45,0.48,10.0,5
Red,8.5,0.23,0.31,1.4,0.054,15.0,31.0,0.9948,3.09,0.93,11.5,6
White,6.5,0.33,0.22,11.2,0.047,55.0,158.0,0.9971,3.25,0.58,9.3,6
White,6.0,0.27,0.34,0.7,0.034,33.0,109.0,0.98806,3.02,0.37,12.7,6
White,6.8,0.23,0.4,12.0,0.045,79.0,219.0,0.9976,3.15,0.48,8.9,6
Red,8.4,0.38,0.54,2.9,0.387,5.0,19.0,0.9988,3.3,0.76,12.3,7
White,9.1,0.23,0.53,1.8,0.033,26.0,107.0,0.99194,3.08,0.31,11.4,5
White,6.4,0.17,0.47,1.1,0.023,23.0,129.0,0.988,3.05,0.71,12.3,7
White,9.0,0.18,0.74,10.2,0.047,15.0,196.0,0.9978,3.0,0.41,9.6,5
White,6.6,0.36,0.23,2.6,0.039,6.0,69.0,0.98985,3.16,0.33,12.5,5
White,6.2,0.31,0.27,7.7,0.042,23.0,99.0,0.99254,3.17,0.34,11.2,6
Red,7.1,1.04,0.06,5.5,0.067,13.0,87.0,0.9987,3.48,0.55,9.4,4
White,7.8,0.18,0.24,1.4,0.05,21.0,235.0,0.9963,3.18,0.52,9.5,6
White,6.6,0.16,0.26,4.0,0.127,14.0,69.0,0.99398,3.14,0.62,9.4,5
White,7.6,0.34,0.42,11.2,0.036,41.0,119.0,0.9985,3.14,0.46,8.8,6
White,6.8,0.25,0.29,2.1,0.035,22.0,86.0,0.99044,3.3,0.64,11.4,6
White,8.6,0.24,0.27,2.5,0.032,3.0,27.0,0.99206,2.8,0.54,10.9,5
White,6.0,0.38,0.26,4.7,0.033,34.0,130.0,0.98856,3.16,0.44,13.1,7
White,6.3,0.19,0.73,1.8,0.174,25.0,155.0,0.9939,3.2,0.48,9.2,6
White,6.9,0.2,0.32,8.9,0.038,40.0,128.0,0.9931,3.3,0.37,12.7,6
White,5.9,0.56,0.1,8.8,0.044,57.0,186.0,0.99595,3.27,0.35,9.3,5
White,8.4,0.41,0.49,0.9,0.039,26.0,109.0,0.9926,3.06,0.38,10.7,6
White,6.2,0.31,0.27,7.4,0.047,53.0,233.0,0.9941,3.27,0.35,8.9,5
Red,8.3,0.43,0.25,2.5,0.078,18.0,37.0,0.9976,3.39,0.9,10.7,5
White,7.3,0.215,0.35,10.6,0.036,59.0,149.0,0.99494,3.13,0.49,10.6,6
White,7.4,0.28,0.31,0.7,0.033,37.0,120.0,0.9906,2.99,0.54,11.1,6
Red,6.6,0.51,0.0,1.8,0.117,19.0,24.0,0.99515,3.36,0.79,10.0,6
White,7.6,0.21,0.31,1.15,0.044,34.0,91.0,0.99014,3.25,0.53,11.8,6
Red,14.0,0.14,0.67,1.0,0.053,10.0,28.0,0.99496,3.24,0.65,9.9,5
White,6.7,0.46,0.28,4.2,0.057,24.0,155.0,0.9951,3.23,0.47,8.9,5
White,7.4,0.21,0.29,8.5,0.029,47.0,155.0,0.99242,3.04,0.36,11.8,6
Red,6.2,0.63,0.04,1.6,0.069,36.0,50.0,0.99548,3.66,0.63,11.5,6
White,8.2,0.26,0.41,3.1,0.027,42.0,111.0,0.9907,3.05,0.31,12.4,6
White,7.0,0.19,0.3,11.5,0.056,71.0,184.0,0.99679,3.08,0.59,9.4,6
White,6.2,0.16,0.36,12.8,0.047,59.0,140.0,0.9953,3.25,0.35,10.1,6
White,7.8,0.3,0.3,6.8,0.033,37.0,175.0,0.99435,3.13,0.48,12.1,7
White,8.0,0.24,0.31,16.3,0.053,36.0,183.0,1.0004,3.04,0.49,8.8,5
White,7.3,0.18,0.49,1.5,0.033,39.0,118.0,0.99,3.26,0.34,12.1,6
Red,10.4,0.24,0.68,2.0,0.075,12.0,22.0,0.9968,3.26,0.61,9.6,5
Red,9.8,0.4,0.42,3.3,0.102,9.0,16.0,0.99702,3.01,0.79,11.1,6
Red,6.6,0.81,0.0,1.9,0.088,17.0,55.0,0.9964,3.49,0.44,9.2,5
White,7.2,0.17,0.46,1.1,0.044,22.0,114.0,0.9913,3.2,0.54,11.8,6
White,6.9,0.16,0.4,9.4,0.049,51.0,155.0,0.9956,3.22,0.27,9.5,6
White,7.8,0.35,0.3,6.7,0.085,24.0,173.0,0.99826,3.18,0.43,9.4,4
White,6.0,0.13,0.32,4.8,0.045,61.0,150.0,0.9958,3.28,0.44,9.6,6
Red,5.6,0.56,0.02,3.1,0.064,21.0,88.0,0.993,3.52,0.57,12.8,4
Red,8.8,0.53,0.22,1.8,0.098,25.0,39.0,0.9961,3.15,0.94,10.0,6
Red,10.0,0.63,0.29,1.9,0.078,8.0,23.0,0.99714,3.33,0.65,10.5,6
White,7.7,0.31,0.32,2.0,0.076,19.0,35.0,0.99534,3.38,0.59,10.8,6
White,7.0,0.24,0.31,4.3,0.037,48.0,127.0,0.9937,3.23,0.36,10.0,6
White,6.2,0.27,0.5,1.2,0.027,30.0,106.0,0.98981,3.4,0.41,12.9,6
White,7.3,0.34,0.32,2.0,0.051,27.0,170.0,0.99294,3.22,0.6,11.3,6
Red,10.2,0.3,0.49,2.4,0.087,30.0,75.0,0.9992,3.28,0.8,10.6,5
White,6.5,0.33,0.2,1.2,0.044,18.0,167.0,0.99181,3.23,0.47,11.6,6
White,7.2,0.32,0.39,2.5,0.052,33.0,102.0,0.994,3.32,0.55,9.2,6
Red,9.0,0.46,0.22,2.3,0.076,10.0,61.0,0.9984,3.38,0.62,9.2,5
White,6.7,0.29,0.25,7.9,0.052,28.0,172.0,0.99816,3.02,0.49,8.9,5
Red,12.6,0.595,0.68,1.6,0.092,5.0,8.0,0.9966,3.21,0.62,10.0,6
White,8.0,0.18,0.34,1.9,0.045,38.0,103.0,0.99219,2.93,0.42,10.0,6
White,5.4,0.16,0.26,3.1,0.033,34.0,101.0,0.99026,3.38,0.42,11.9,6
White,7.4,0.26,0.62,5.0,0.048,34.0,148.0,0.99175,3.06,0.53,12.0,6
White,6.3,0.27,0.3,1.4,0.034,20.0,81.0,0.9906,3.12,0.44,10.4,5
White,7.8,0.35,0.4,15.4,0.064,22.0,142.0,0.99898,3.17,0.49,9.0,5
White,7.3,0.29,0.33,11.4,0.039,54.0,172.0,0.997,3.06,0.59,9.7,5
White,6.4,0.27,0.31,14.4,0.045,45.0,188.0,0.9984,3.35,0.58,9.7,5
White,6.7,0.24,0.24,2.8,0.045,18.0,102.0,0.99549,3.47,0.59,10.3,6
White,7.8,0.16,0.35,6.6,0.045,27.0,133.0,0.9947,3.3,0.44,9.4,6
Red,8.4,0.61,0.2,2.2,0.21,10.0,24.0,0.9973,3.35,0.93,9.5,6
White,8.5,0.31,0.37,0.7,0.061,18.0,120.0,0.9934,2.96,0.32,9.03333333,6
White,7.2,0.68,0.25,4.3,0.097,37.0,187.0,0.99867,3.48,0.71,9.4,5
White,5.8,0.25,0.31,9.4,0.039,59.0,124.0,0.99176,3.24,0.49,12.6,8
White,7.4,0.185,0.59,1.1,0.042,17.0,106.0,0.9948,3.5,0.79,10.5,7
White,7.1,0.24,0.41,12.7,0.053,20.0,102.0,0.9979,3.45,0.56,10.5,6
White,6.4,0.22,0.29,12.0,0.085,28.0,199.0,0.99801,3.43,0.52,9.0,6
Red,6.4,0.1,0.09,4.0,0.07,8.0,30.0,0.99588,3.54,0.56,10.8,5
White,6.7,0.44,0.43,6.5,0.054,29.0,109.0,0.99294,3.35,0.48,12.0,7
White,5.8,0.32,0.2,11.0,0.032,60.0,124.0,0.99426,3.24,0.36,10.8,6
White,7.2,0.28,0.32,7.2,0.036,38.0,161.0,0.99393,3.13,0.46,12.6,7
White,5.8,0.2,0.47,1.2,0.051,21.0,94.0,0.9923,3.54,0.83,10.2,6
Red,6.6,0.17,0.42,2.6,0.067,14.0,28.0,0.9949,3.51,0.52,9.4,6
White,6.5,0.21,0.3,14.3,0.046,54.0,169.0,0.9969,3.23,0.36,10.0,8
White,7.9,0.33,0.38,6.65,0.049,41.0,178.0,0.9936,3.17,0.47,11.4,7
White,7.2,0.35,0.29,1.6,0.034,8.0,68.0,0.9934,3.35,0.58,9.9,6
Red,8.0,0.95,0.05,1.6,0.079,6.0,19.0,0.9978,3.19,0.45,9.0,4
White,6.9,0.34,0.35,2.6,0.052,13.0,152.0,0.99316,3.28,0.53,11.7,6
White,6.8,0.19,0.3,1.9,0.056,21.0,83.0,0.9932,3.28,0.54,10.9,6
White,7.4,0.22,0.36,5.6,0.027,42.0,131.0,0.9945,3.12,0.59,10.7,7
White,6.7,0.41,0.14,10.7,0.053,28.0,157.0,0.99845,3.34,0.56,9.4,6
White,7.2,0.43,0.27,2.5,0.048,19.0,109.0,0.9923,3.0,0.47,11.0,6
White,7.4,0.39,0.28,1.7,0.048,52.0,165.0,0.99316,3.21,0.3,11.1,6
White,6.9,0.31,0.28,8.8,0.048,52.0,203.0,0.99684,3.0,0.51,8.5,5
White,6.9,0.14,0.3,1.4,0.048,43.0,157.0,0.9935,3.28,0.42,9.9,5
Red,8.4,0.59,0.26,2.1,0.087,15.0,47.0,0.99747,3.15,0.77,9.9,6
White,8.1,0.21,0.33,1.1,0.039,38.0,138.0,0.99212,3.23,0.7,12.2,8
White,6.5,0.23,0.25,1.4,0.042,24.0,113.0,0.99278,3.11,0.45,9.7,5
Red,6.9,0.59,0.01,2.1,0.088,5.0,14.0,0.99687,3.38,0.58,9.6,5
Red,6.1,0.81,0.02,1.8,0.096,14.0,45.0,0.9958,3.49,0.67,9.8,6
White,6.3,0.25,0.22,17.95,0.057,65.0,161.0,0.9998,3.18,0.5,9.3,5
White,5.7,0.39,0.48,7.9,0.032,64.0,191.0,0.99224,3.21,0.42,12.6,6
Red,8.5,0.62,0.49,1.8,0.074,16.0,12.0,0.99813,3.23,0.51,9.2,5
Red,11.5,0.88,0.63,2.5,0.081,6.0,17.0,1.0006,3.18,0.97,9.9,6
White,8.3,0.39,0.3,1.2,0.052,35.0,169.0,0.9926,3.16,0.37,10.8,5
White,6.0,0.25,0.3,12.0,0.048,58.0,235.0,0.9975,3.4,0.39,9.5,5
White,5.4,0.395,0.08,1.4,0.016,22.0,105.0,0.99247,3.17,0.57,10.4,6
White,6.1,0.2,0.27,1.1,0.038,34.0,109.0,0.99022,3.31,0.51,11.3,6
Red,11.0,0.41,0.44,2.2,0.073,6.0,15.0,0.99716,3.22,0.67,9.3,5
White,6.7,0.14,0.37,1.6,0.049,48.0,133.0,0.99222,3.28,0.55,10.3,7
Red,10.2,0.49,0.39,1.6,0.051,36.0,55.0,0.99731,3.17,0.76,10.5,6
White,7.1,0.28,0.35,1.25,0.014,10.0,87.0,0.99031,3.18,0.33,12.7,7
Red,11.0,0.42,0.46,2.0,0.097,10.0,44.0,0.9978,3.09,0.96,11.9,6
White,6.6,0.3,0.28,1.2,0.058,19.0,131.0,0.9932,3.23,0.48,10.0,6
White,6.7,0.29,0.33,6.4,0.041,24.0,114.0,0.9945,3.38,0.32,10.8,4
White,5.3,0.42,0.26,1.7,0.04,11.0,100.0,0.9914,3.34,0.38,10.5,5
Red,7.0,0.55,0.14,2.0,0.076,10.0,27.0,0.99784,3.29,0.52,9.6,5
White,8.4,0.27,0.36,15.8,0.034,35.0,110.0,0.9987,3.1,0.44,9.8,7
White,8.1,0.54,0.36,13.2,0.27,48.0,203.0,0.9996,3.08,0.63,9.4,5
White,6.1,0.5,0.34,2.4,0.022,29.0,84.0,0.99008,3.24,0.47,11.7,7
White,7.7,0.34,0.68,1.1,0.103,59.0,161.0,0.9939,3.09,0.49,9.1,5
White,7.2,0.24,0.3,2.1,0.044,63.0,144.0,0.99172,3.12,0.64,11.3,7
Red,8.5,0.41,0.57,2.0,0.103,16.0,26.0,0.9958,3.26,0.56,11.2,5
White,6.8,0.1,0.34,1.9,0.04,38.0,116.0,0.99004,3.01,0.6,12.2,6
White,6.4,0.12,0.32,1.2,0.036,36.0,102.0,0.99186,3.09,0.55,10.5,6
Red,9.2,0.37,0.39,2.4,0.078,13.0,59.0,0.99537,3.23,1.07,12.5,7
White,6.0,0.6,0.0,1.4,0.043,15.0,16.0,0.9944,3.53,0.49,10.4,5
White,6.3,0.27,0.0,8.5,0.058,44.0,136.0,0.9952,3.33,0.45,10.0,5
White,6.2,0.2,0.29,13.6,0.048,59.0,132.0,0.99556,3.12,0.36,10.2,6
Red,7.4,0.415,0.52,2.0,0.043,8.0,19.0,0.99473,3.22,0.69,11.8,6
Red,5.3,0.74,0.0,1.0,0.06,18.0,25.0,0.99341,3.4,0.72,12.5,5
Red,8.6,0.23,0.34,2.2,0.062,10.0,24.0,0.9942,3.22,0.77,12.6,7
White,7.1,0.53,0.23,2.0,0.039,15.0,66.0,0.98972,3.11,0.37,13.4,6
White,6.5,0.14,0.28,8.0,0.049,48.0,148.0,0.9956,3.4,0.34,9.9,7
White,6.8,0.28,0.47,12.1,0.042,51.0,172.0,0.99752,3.19,0.42,9.4,5
White,4.6,0.19,0.38,6.8,0.022,36.0,156.0,0.99329,3.55,0.49,11.4,7
White,6.8,0.29,0.31,8.7,0.046,30.0,115.0,0.99727,3.27,0.48,10.4,7
Red,10.5,0.28,0.42,2.7,0.091,6.0,28.0,1.0002,3.2,0.59,10.2,5
White,6.2,0.28,0.25,3.6,0.038,39.0,118.0,0.99091,3.35,0.43,12.9,7
White,7.0,0.18,0.3,1.5,0.052,36.0,130.0,0.99112,3.23,0.36,10.43333333,6
Red,8.0,0.53,1.0,6.0,0.087,31.0,77.0,0.99539,3.48,0.65,11.4,6
White,5.8,0.23,0.33,1.3,0.037,18.0,96.0,0.99116,3.31,0.61,11.8,6
White,8.2,0.23,0.23,1.5,0.041,3.0,148.0,0.9942,3.05,0.32,9.5,3
Red,10.4,0.39,0.69,2.3,0.08,15.0,26.0,0.9964,3.16,0.69,10.4,6
White,5.7,0.15,0.17,1.5,0.044,25.0,131.0,0.9928,3.32,0.5,10.5,5
White,6.9,0.3,0.71,2.0,0.034,14.0,135.0,0.99176,3.2,0.49,10.9,5
Red,8.2,0.58,0.1,2.4,0.085,10.0,62.0,0.99627,3.23,0.51,9.0,5
White,8.0,0.18,0.31,1.7,0.043,17.0,79.0,0.9928,3.02,0.4,11.8,6
White,9.1,0.18,0.33,1.4,0.025,33.0,128.0,0.992,3.22,0.41,11.8,5
Red,8.9,0.48,0.68,1.7,0.413,12.0,38.0,0.9959,3.13,1.03,11.6,6
White,6.0,0.2,0.3,12.8,0.056,39.0,132.0,0.99732,2.96,0.3,8.9,7
White,6.2,0.28,0.28,1.6,0.044,45.0,154.0,0.99172,3.28,0.52,10.6,5
White,8.9,0.18,0.41,6.4,0.044,33.0,172.0,0.99535,3.12,0.73,10.6,6
White,6.2,0.25,0.34,4.3,0.028,17.0,78.0,0.99285,3.31,0.69,11.1,6
